sys_RespNum,United_Way,Feeding_America,Direct_relief,A_Thank_you_note,Amazon,Wristband,Donors_list,Social_netwrok,Confidential,High_efficiency,Meduim_efficiency,Low_efficiency,High_impact,Meduim_impact,Low_impact,High_donation,Meduim_donation,Low_donation,NONE,Organization_Importances,Reward_Importances,Social_recognition_Importances,Efficiency_Importances,Impact_Importances,Donation_amount_Importances,RLH,Income,Gender,Religious,Religious_6_other,Religiouslevel,age,PersonalStatus,Numberofkids,ProlificID,Level_of_Similarity
172,-1.135252926,0.783415642,0.351837284,-0.060535741,0.495108431,-0.43457269,0.46070956,-0.632698103,0.171988543,1.95973717,0.004727439,-1.964464609,-0.089600606,-0.385152861,0.474753467,2.920359994,0.191150151,-3.111510145,-0.359219768,13.0011041,6.29961904,7.409047653,26.59081234,5.826817547,40.87259932,0.588,1,1,1, ,4,52,2,2,5d295e07d3edf9001a801625,0
173,-0.83312707,0.905337097,-0.072210026,-1.223598971,2.407896691,-1.184297721,0.338414443,-0.464737572,0.126323128,0.715607482,-0.001095463,-0.714512019,-0.16979333,0.255296128,-0.085502797,5.008767775,-0.600888452,-4.407879323,5.488203778,9.965419122,20.8168664,4.603917987,8.197891269,2.43674543,53.97915979,0.742,2,1,6, ,1,48,5,2,608718f0976b7049f13c330e,0
174,0.180088302,-0.015519828,-0.164568474,0.151755218,-0.070696603,-0.081058614,0.091979651,-0.226187199,0.134207548,-1.16149002,0.612870892,0.548619128,0.388044349,0.057273816,-0.445318165,-1.183675285,0.187915711,0.995759573,-5.84254187,6.020180825,4.066600364,6.295078761,30.99307573,14.55649036,38.06857396,0.344,4,2,1, ,4,30,2,1,5fd635f885f88c4eb1933640,0
175,-0.640155859,0.398958897,0.241196962,0.791821004,-0.843267327,0.051446323,-0.065408622,-0.698053229,0.76346185,1.869197353,-0.19192135,-1.677276003,-0.070070052,-0.034841209,0.104911261,1.648478722,-0.015344422,-1.6331343,8.303525011,9.328797317,14.67923302,13.12095499,31.83895805,1.570919078,29.46113755,0.948,1,2,1, ,3,31,1,0,5dd6d2d11228d9667276c3b7,0
176,-1.542895745,-0.367766805,1.91066255,-0.05702291,0.351525134,-0.294502224,-0.198408276,0.504572864,-0.306164588,0.248783212,-0.25184152,0.003058308,-0.250112381,0.075421332,0.174691049,0.904724148,-0.143532783,-0.761191365,-4.61731278,46.03721275,8.611784246,10.80743088,6.673513323,5.662787253,22.20727154,0.701,4,2,1, ,4,36,2,1,6077c875f3e7537daccb6d2d,0
177,-0.493730526,1.017604544,-0.523874018,-0.108562843,-0.217529908,0.326092751,-0.498189877,-0.442389982,0.940579858,-0.000881358,0.211558528,-0.210677171,0.421585176,0.254907653,-0.676492829,0.013021118,0.118063277,-0.131084395,-3.871509161,29.12113703,10.26995142,27.1807936,7.976746455,20.74455061,4.706820888,0.385,2,1,1, ,4,40,2,2,6085809e07e47f7f6a968505,0
178,0.020130505,0.4245299,-0.444660405,-0.955672293,2.808310838,-1.852638545,0.191326706,0.134036212,-0.325362918,1.285270787,-0.307272494,-0.977998293,-0.192117383,0.443526952,-0.251409569,2.467277416,0.164765756,-2.632043172,-6.038423378,6.162566631,33.04617061,3.663333813,16.04659695,4.927105821,36.15422617,0.669,2,1,5, ,1,20,1,0,602ad60a166df71a3d29e862,0
179,-0.238895824,0.06318538,0.175710444,0.037229628,-0.256818223,0.219588595,-0.222697253,0.186629631,0.036067622,4.36984375,-1.346897334,-3.022946416,-0.678437521,-0.309012643,0.987450164,-0.563854743,0.619951592,-0.056096849,-4.083874153,3.591896245,4.12729858,3.546158883,64.0466325,14.43223653,10.25577726,0.847,2,1,1, ,4,42,2,1,5de79e713cf27970edc23950,0
180,-1.10497154,1.218119219,-0.113147678,0.178493959,0.329298568,-0.507792527,0.355082347,-0.130699942,-0.224382405,1.860837819,0.119080856,-1.979918675,-0.79863955,0.273407289,0.525232261,3.078099479,-0.653099545,-2.424999934,1.532440058,16.12431736,5.810157184,4.022001091,26.65826824,9.188848586,38.19640754,0.446,1,1,6, ,1,20,1,0,605ce24a1cb5e465d72db4bd,0
181,-1.476900721,0.675353236,0.801547485,-0.68377994,0.884937047,-0.201157107,-0.418003225,0.245896282,0.172106943,0.002862721,0.121869104,-0.124731825,-0.601329136,-0.05066738,0.651996517,2.837818622,-0.042402549,-2.795416073,-3.663399449,19.56719331,13.47205894,5.701534032,2.117795801,10.76349476,48.37792316,0.727,2,1,1, ,4,66,3,3,5c101f812a1a620001f04007,0
182,0.29366006,-0.177719671,-0.115940389,0.234209612,-0.052518751,-0.181690861,-0.32704625,0.3690773,-0.04203105,4.291827066,-1.021615105,-3.270211961,-0.435875574,-0.050814868,0.486690441,0.272748954,0.647915282,-0.920664236,-3.805150796,4.050841346,3.574075675,5.982196258,64.98501815,7.928148614,13.47971996,0.872,1,1,5, ,1,40,2,1,5dd33fa5cf8e7e354f9f27fa,0
183,-1.029252434,-0.104822663,1.134075097,-0.841233868,1.462803062,-0.621569194,-0.462159309,0.233548384,0.228610925,2.565924235,-0.150950265,-2.414973971,-0.481792417,0.099268465,0.382523953,1.510408812,-0.50545396,-1.004954852,-4.210452195,15.99662419,17.03709326,5.144377984,36.83101871,6.391146952,18.59973891,0.72,4,2,1, ,3,24,2,0,5fefaa63238d4be5c34c0d51,0
185,0.089256586,0.328369208,-0.417625793,0.528121695,-0.526720012,-0.001401683,0.150824543,-0.585231771,0.434407228,2.364620206,0.077267972,-2.441888178,-0.290518396,0.378409513,-0.087891118,-1.721276427,-0.133920992,1.855197419,0.665248827,6.283446398,8.884833434,8.588324299,40.48477236,5.634317465,30.12430604,0.48,2,1,5, ,2,20,2,0,5fc7ed2264514e0ab30b6876,0
186,-0.167382242,-0.048365733,0.215747974,-1.023755144,1.08539398,-0.061638836,-0.039249798,0.253766743,-0.214516945,2.160714899,-0.117402498,-2.0433124,-1.812738891,-0.045973671,1.858712562,2.725905765,-0.006270262,-2.719635503,-4.928074101,2.353150889,12.9542018,2.876155754,25.82075273,22.5497204,33.44601844,0.736,1,1,6, ,1,26,1,0,5e8bd7044f71ac0c45cb3b52,0
187,0.242776525,-0.05776195,-0.185014575,1.200168637,-0.846397779,-0.353770858,-0.642791534,0.170261389,0.472530145,1.890469014,-0.48204555,-1.408423465,0.122500736,0.035546852,-0.158047588,-2.834424744,1.476859867,1.357564878,-5.405010261,3.726271974,17.8266053,9.715003229,28.73498445,2.443714604,37.55342044,0.592,4,2,1, ,4,27,1,0,5e9e2deb4dea3800091d7963,0
188,0.090421066,-0.248031841,0.157610775,0.026918171,0.184000293,-0.210918464,0.274328129,-0.462286032,0.187957903,3.099810616,-0.092508209,-3.007302407,-0.399810961,0.000939945,0.398871016,-3.390437378,1.080033007,2.310404372,-7.273641228,2.867986425,2.792166281,5.20803123,43.17869115,5.646864938,40.30625997,0.803,2,2,1, ,2,26,1,0,5e92178e8ee4fe54b65b7c39,0
189,0.49579043,-0.190779801,-0.305010629,1.807693899,-1.733049793,-0.074644106,-0.321403109,-0.016535829,0.337938938,0.480028478,0.241842053,-0.72187053,0.142176105,-0.183783467,0.041607361,0.835669414,1.084974564,-1.920643977,1.053197231,8.399103141,37.1366535,6.915427734,12.6059695,3.418786767,31.52405935,0.478,4,1,5, ,1,37,2,2,5f45b981840d0e1e55ff0337,0
190,-0.17660013,-0.260084995,0.436685124,-0.653941654,1.40644414,-0.752502486,0.346940195,-0.295642787,-0.051297408,2.500810438,0.006055057,-2.506865495,-1.806065754,-0.614463345,2.420529099,0.39868275,0.376508708,-0.775191459,-6.668172772,5.010411595,15.52479206,4.620756742,36.00974968,30.3930655,8.441224426,0.721,1,2,5, ,1,38,1,2,5e8f53644b34ff22d9b3a1c5,0
191,-0.999643562,0.183174662,0.8164689,0.505680117,-0.461704757,-0.04397536,0.092004957,-0.336463312,0.244458355,3.614347347,-0.839058134,-2.775289213,-0.203734788,-0.275040139,0.478774927,-1.059827428,0.454287166,0.605540262,3.474130936,14.91889352,7.946816193,4.772121042,52.48920946,6.192395538,13.68056425,0.495,4,1,6, ,1,59,2,1,5b68d45687af3100015849a9,0
192,-0.312105577,-0.161717342,0.47382292,-0.268221604,0.9387961,-0.670574495,0.055078571,-0.523612805,0.468534234,1.80416049,-0.664306944,-1.139853546,-1.199485754,-0.386387971,1.585873725,0.196321208,0.371165949,-0.567487157,-5.71330915,7.815927867,16.00492224,9.866736892,29.27772874,27.69993562,9.334748641,0.452,1,1,1, ,4,24,1,0,5ff76d52a4cb3f434e49eabe,0
193,-0.422495421,0.233431576,0.189063845,0.237941168,0.131554374,-0.369495542,-0.262586471,-0.370852133,0.633438604,5.193286507,-1.523281026,-3.670005481,-0.576742034,-0.11886353,0.695605565,0.827228122,0.494174798,-1.32140292,1.339132321,4.507492955,4.174270467,6.901428729,60.90803754,8.743500205,14.7652701,0.791,5,2,6, ,1,28,1,0,5feba7a6cd5d987dd6650a3e,0
194,-0.798060936,1.076031483,-0.277970547,-0.85432153,1.991966122,-1.137644592,0.470235775,0.060272049,-0.530507824,2.602014913,-0.67175235,-1.930262562,-0.767711392,-0.381611111,1.149322503,0.147189527,-0.012855776,-0.134333751,-6.684370817,14.71575196,24.57433504,7.858040738,35.58835757,15.0529371,2.210577605,0.657,3,1,1, ,2,54,3,0,5f285dc5b09b3715fa20a14c,0
195,-0.107995898,-0.341267898,0.449263796,1.200662987,-1.384078019,0.183415032,-0.172891182,-0.008449596,0.181340778,4.705302703,-0.86082196,-3.844480743,-0.462356477,0.013097156,0.449259321,-0.256130163,0.286702296,-0.030572134,1.012577675,5.756129819,18.82037733,2.579283239,62.25387775,6.637784312,3.952547542,0.705,4,1,5, ,1,31,1,0,5fc43c5dcc6b725195c5fe32,0
196,0.103552122,-0.429874453,0.32632233,0.167894012,-0.206286417,0.038392405,-0.642908908,0.206987928,0.43592098,2.918862699,-0.570688013,-2.348174686,0.03801127,-0.158670064,0.120658794,1.204406284,0.805116012,-2.009522296,-3.698107977,6.893629158,3.411097708,9.834811967,48.01528294,2.546413316,29.29876491,0.592,2,2,6, ,4,33,1,0,5b5e7e643bac1d0001f9bf28,0
197,-0.792838614,0.523728863,0.269109752,-0.517825766,1.501122373,-0.983296607,0.087523045,-0.185866872,0.098343826,0.921871922,0.003939579,-0.925811501,-0.631654546,0.169499549,0.462154998,4.897060955,-0.572058559,-4.325002396,-2.256619395,8.102575249,15.28990506,1.749123086,11.37123181,6.731652036,56.75551276,0.84,1,1,1, ,4,54,1,0,5c6f64cdcacbc8000113ed19,0
199,-0.213000927,0.193936397,0.019064529,0.119240745,0.775502605,-0.89474335,-0.392868989,0.260099921,0.132769068,4.228424321,-0.733306579,-3.495117743,-0.990106131,0.139483741,0.85062239,-0.183371827,-0.000589114,0.183960941,-4.658741243,3.213909185,13.1912668,5.157017187,60.99898264,14.53770384,2.901120354,0.801,5,2,5, ,1,50,2,2,5fba9d0b11db76aa38bdc72c,0
200,-0.822141364,0.851393982,-0.029252619,-0.695153232,0.942348743,-0.247195511,-0.290527692,0.081343707,0.209183984,0.822740487,-0.508753261,-0.313987226,-0.005738475,-0.113156253,0.118894728,5.378652004,-0.762994442,-4.615657563,1.676809661,10.8893132,10.65485226,3.25151002,8.663726447,1.509902858,65.03069522,0.8,1,2,5, ,1,55,1,0,5d730a3cf37bfe0001ff031a,0
201,-0.454765749,0.038800207,0.415965542,0.078985824,0.391522667,-0.470508492,0.087135658,-0.283137168,0.19600151,5.238676602,-1.451549718,-3.787126884,-0.327082776,-0.039174963,0.366257739,0.298244428,0.002521788,-0.300766216,0.707275739,6.949141385,6.87970728,3.823914962,72.03322675,5.53341923,4.780590398,0.807,2,1,1, ,2,46,2,2,5f2eebd9d21e322a9ed68f09,0
202,-0.288310241,-0.056225903,0.344536144,0.112860225,-0.53850787,0.425647645,-0.853843821,-1.35406001,2.207903831,0.876131636,0.417969092,-1.294100728,-0.730053825,-0.222115843,0.952169669,1.209102891,-0.202834288,-1.006268604,2.10841969,5.636929257,8.587986847,31.72734914,19.33083068,14.98400728,19.7328968,0.571,3,2,6, ,1,51,2,2,5c4e82cd6aeb5d000101b178,0
203,-0.346868236,0.065353323,0.281514914,0.435295342,-0.530679184,0.095383843,-0.779486067,-0.796331161,1.575817228,2.862296222,-0.429785677,-2.432510545,-0.268389946,-0.347382178,0.615772124,1.561239331,0.184980043,-1.746219374,5.852494164,4.643708203,7.13848522,17.53001322,39.12825735,7.117643959,24.44189204,0.717,2,1,1, ,1,28,1,0,5f2a75ffd8178f285c5ee8af,0
204,0.408442153,-0.295360798,-0.113081356,-0.11024517,0.520677363,-0.410432193,0.246073524,-0.790743125,0.544669602,0.450256272,0.463355264,-0.913611536,-1.326220744,-0.444891907,1.77111265,-0.437682631,0.849726666,-0.412044035,-6.673581199,8.060010902,10.66314537,15.29325946,15.76914021,35.47092392,14.74352013,0.489,4,1,1, ,4,43,2,2,6079dd83474fe2d26441195b,0
205,-0.135577249,-0.155761741,0.291338991,0.083444599,-0.048695253,-0.034749346,-0.396005818,0.276556874,0.119448944,-1.011491068,0.677689265,0.333801803,-2.263242596,-0.157251822,2.420494419,-0.995592351,0.689938385,0.305653967,-8.269514105,4.802241257,1.419294148,7.223894032,18.14323016,50.30731001,18.10403039,0.74,4,2,1, ,4,40,2,2,608008c6261d47b48a5be72e,0
206,-0.80307697,0.655566705,0.147510265,-1.122110749,2.515111963,-1.393001215,0.213708423,-0.189213345,-0.024495078,1.710848114,0.026445387,-1.737293501,-1.638715982,-0.178968077,1.817684059,2.935245272,-0.523679167,-2.411566105,-1.109708925,8.0941186,21.68640094,2.235841848,19.13398568,19.17981227,29.66984066,0.736,3,1,5, ,1,23,1,0,5e0e66730db8925a55fffbd5,0
207,-0.950982609,0.318329347,0.632653262,0.222752381,-0.0197476,-0.203004781,-0.105163522,-0.283208263,0.388371784,5.077636217,-1.365644585,-3.711991632,-0.345325254,-0.28316428,0.628489534,0.270799556,-0.022135468,-0.248664087,1.191071335,12.21575601,3.28418022,5.180394143,67.80090746,7.511754477,4.007007691,0.82,1,1,1, ,2,62,2,3,59349d79f1b3f00001964d04,0
208,0.567222084,0.249793717,-0.817015801,-1.254121482,1.988287205,-0.734165724,-0.292578283,0.131851245,0.160727039,1.019422474,0.075763219,-1.095185693,-0.211281494,0.018306982,0.192974512,-0.382588423,0.650294814,-0.267706392,-8.178456921,16.03667871,37.56396711,5.251634771,24.49816765,4.683388427,11.96616333,0.548,3,2,1, ,2,39,2,2,60811c425f6d3a412b5802d7,0
209,0.59233999,-0.138154022,-0.454185969,-0.000684513,0.493688554,-0.493004041,0.165538049,0.233395967,-0.398934016,2.642732563,0.066582451,-2.709315013,-0.043671018,-0.231146237,0.274817254,1.067125288,0.911039629,-1.978164918,-4.878295729,9.046067467,8.528873753,5.465798182,46.26257289,4.373498659,26.32318905,0.671,1,2,1, ,3,55,2,0,5e667f3bc3f30a4050fc8f2f,0
210,-0.760580438,2.110599814,-1.350019376,-0.705922766,0.840828348,-0.134905582,-0.309213219,-0.460165506,0.769378726,-0.072309574,0.124034715,-0.051725141,-0.285015514,-0.068654729,0.353670243,0.294582822,-0.245276764,-0.049306058,-4.646896478,45.46384948,20.32042706,16.15312487,2.579471113,8.39072764,7.092399835,0.723,2,1,1, ,2,59,3,1,5de33dabc22a30362e4450a5,0
211,-0.489932957,-0.107693128,0.597626085,0.980879748,-0.978486355,-0.002393393,-0.351586155,-0.328297855,0.67988401,4.33161094,-1.090039317,-3.241571622,-1.026618006,-0.229084482,1.255702488,0.828133195,0.259012331,-1.087145526,2.847593768,6.861927508,12.3625731,6.508036087,47.78281245,14.40024603,12.08440483,0.71,1,2,6, ,1,51,4,1,5ec65717c3f23402bd723985,0
212,0.085118341,0.29569402,-0.38081236,-0.208450703,0.031870435,0.176580268,0.067622679,-0.620001479,0.5523788,0.788346747,0.793593943,-1.58194069,-2.50064885,-0.225842363,2.726491212,-0.485463711,0.266204519,0.219259192,-6.633775381,6.389211681,3.636394936,11.072454,22.43555134,49.36731614,7.099071907,0.759,1,1,5, ,1,19,1,0,5f338121e1ca2a19a97cd433,0
213,0.762638775,-0.814475564,0.051836789,-0.874094683,0.847152179,0.026942503,0.133256826,-0.223982635,0.09072581,1.354804434,0.530496329,-1.885300763,-0.935466368,-0.193535493,1.129001861,-1.373345503,1.228741804,0.144603699,-8.379550531,13.64018928,14.88676655,3.089702341,28.02310973,17.85522882,22.50500329,0.577,2,2,5, ,1,39,2,0,5d35c7a19a2dfc0018446287,0
214,0.634869037,-0.718139058,0.083270021,-0.252506725,0.153040654,0.099466071,0.586894591,-0.150082776,-0.436811815,2.742858298,-0.610805981,-2.132052317,-0.497733286,-0.164973494,0.66270678,1.112073601,-0.654170009,-0.457903592,-4.790098452,12.78369692,3.831754439,9.672338601,46.0598721,10.96424637,16.68809158,0.655,1,1,6, ,2,53,3,3,6066736bd2119d9d5f7232eb,0
215,-0.578965591,0.533795818,0.045169773,-1.642681042,3.37788768,-1.735206639,0.374177106,-0.060381348,-0.313795758,0.715350737,0.054194805,-0.769545542,-1.01422026,-0.222258361,1.236478622,1.792839285,0.134260481,-1.927099766,-7.727404646,7.74398576,35.58330587,4.787775725,10.33376566,15.66317806,25.88798892,0.799,5,1,5, ,1,50,2,0,5f7e103122109d09bcb42291,0
216,-0.514678484,0.587313003,-0.072634519,-0.052795456,0.408764915,-0.355969459,-0.319322002,-1.057105485,1.376427488,0.677376586,0.257916937,-0.935293524,-0.802078952,0.269848669,0.532230284,0.303837503,-0.07006816,-0.233769343,-4.268223818,14.15559955,9.823373116,31.25987692,20.71550692,17.13983042,6.905813074,0.457,2,2,1, ,3,32,1,0,6081eb0b96dfca67214e5495,0
217,0.400618376,0.160872804,-0.561491179,0.010867488,-0.007891581,-0.002975908,-0.874566611,-1.537921638,2.41248825,0.124377289,0.279761214,-0.404138503,-0.384117377,-0.285805727,0.669923104,-0.250231658,0.148163575,0.102068083,-3.863499286,13.61293306,0.265422944,55.89453414,9.676529056,14.91366803,5.636912767,0.697,2,2,5, ,1,35,1,0,5b564680ed90280001510d9a,0
218,-0.665107855,0.581928818,0.083179037,-0.598242622,1.221147626,-0.622905004,0.455949983,0.170551049,-0.626501032,3.867153014,-0.599903253,-3.267249761,-0.625860057,-0.291356263,0.91721632,0.262890553,-0.097941078,-0.164949475,-5.379950882,9.391142921,13.88713112,8.151686632,53.72752665,11.62054901,3.221963665,0.765,4,2,1, ,1,40,2,5,602af48b338e8e1f533fe886,0
219,0.317040583,-0.427547747,0.110507164,0.398652401,-0.472659632,0.074007231,-0.132734853,0.097796205,0.034938647,1.714180188,-0.130646288,-1.583533899,-2.58964513,-0.411879649,3.00152478,-0.000852729,0.057755047,-0.056902318,-6.157591763,6.862582469,8.030545795,2.124715545,30.39375446,51.53164917,1.056752558,0.689,1,1,5, ,1,23,1,0,5e5ed20509894320ddc1371d,0
220,-0.082916567,0.230139154,-0.147222587,-0.141944308,0.945741543,-0.803797236,0.101752859,0.091387069,-0.193139928,4.363019151,-1.039871609,-3.323147542,-0.342485037,0.038687398,0.303797639,0.694287732,0.579688659,-1.273976391,-4.601287524,2.96609581,13.7515256,2.317882721,60.41393268,5.079837536,15.47072566,0.91,2,1,2, ,1,28,1,0,5e2861fb5c6297029148b635,0
221,0.290496856,0.028954936,-0.319451792,-0.731411499,1.22007069,-0.48865919,-0.227230764,-0.034488229,0.261718994,2.818147234,-0.317220375,-2.50092686,-1.724820171,-0.090609822,1.815429992,1.902205966,-0.507122034,-1.395083932,-5.36628102,4.010974282,12.83279321,3.215295105,34.97781239,23.28040629,21.68271872,0.707,4,1,5, ,1,42,2,0,5d1636739bc2590001d92557,0
222,-0.802073581,0.267188836,0.534884746,1.071694596,-1.838225004,0.766530408,0.066394915,-0.098043615,0.0316487,3.913737564,-0.676395337,-3.237342227,-0.524441966,-0.021772777,0.546214743,0.157091052,0.635169065,-0.792260117,2.271261897,9.508623629,20.69573128,1.169508471,50.8594209,7.614651466,10.15206426,0.66,2,1,1, ,2,61,2,2,5fc27b5a13285c0008cc71ab,0
223,-0.518260751,0.543954228,-0.025693477,-0.595095904,0.384800868,0.210295036,-0.70574282,-0.241913833,0.947656652,1.613220717,0.047640763,-1.66086148,-0.668119214,-0.084712514,0.752831728,3.136075321,-0.644524456,-2.491550865,1.662313286,7.577415154,6.990190114,11.79468795,23.35598776,10.13649347,40.14522555,0.5,4,2,1, ,1,21,1,0,5c880a528085800016135d86,0
224,-0.117307531,0.093611873,0.023695658,-0.190783831,1.371834397,-1.181050567,0.039034391,-0.504548581,0.46551419,3.59288523,-0.49164624,-3.10123899,0.090368992,0.164438351,-0.254807343,0.818810518,0.069258075,-0.888068593,-3.712012483,1.680081663,20.33504335,7.727049507,53.32214656,3.33950784,13.59617108,0.727,1,3,5, ,1,29,1,0,5fa1c10277c8753312660dfd,0
225,-0.774368844,0.561389638,0.212979206,0.049594429,-0.0559887,0.00639427,-0.062300322,-0.260567136,0.322867458,0.880258909,0.249438249,-1.129697158,-2.06880163,-0.624287345,2.693088975,1.052389763,-0.102942086,-0.949447678,-4.32465249,12.36989759,0.977760959,5.402942421,18.6133579,44.09786641,18.53817472,0.826,2,1,6, ,1,31,2,1,607860f2759404c77ae447f8,0
226,-0.153397115,0.042383144,0.111013972,-0.089931214,-0.078284654,0.168215869,-0.141382036,-0.143696587,0.285078623,1.526172839,0.512660624,-2.038833463,-1.431792014,0.260108851,1.171683164,2.097217851,0.369496075,-2.466713926,-3.463255129,2.26306762,2.209454646,3.669843447,30.51252661,22.28287945,39.06222823,0.591,3,2,1, ,3,37,2,2,5d230db3ad94ee001affee7c,0
227,-1.093747738,0.202148665,0.891599073,-0.306559693,0.79489573,-0.488336037,0.139140902,0.602302081,-0.741442983,3.893434281,-1.048882169,-2.844552112,-0.743621133,-0.121878723,0.865499856,2.030968722,-0.148052836,-1.882915886,-3.907268363,11.76619257,7.605095493,7.963728604,39.93279413,9.536483663,23.19570554,0.85,3,1,6, ,1,58,1,1,5dd877b0568ca582fb24699f,0
229,0.081226456,0.333583694,-0.41481015,0.154627186,-0.198839237,0.044212051,-0.404301692,0.204392493,0.199909198,0.21683911,0.030816416,-0.247655526,-0.105481176,0.233447337,-0.127966161,-0.57213033,-0.3033767,0.87550703,-5.117510159,18.78451479,8.87192662,15.27808522,11.65870944,9.071396355,36.33536758,0.288,2,2,6, ,3,31,1,0,5cc604bd3bbb120018a3c0e2,0
230,-0.695457082,0.945478236,-0.250021154,-0.119665828,0.610401729,-0.490735901,-0.067935047,-0.128377911,0.196312958,2.845807438,-0.432676607,-2.413130831,-0.693967372,0.663046085,0.030921287,-0.324293354,0.246469805,0.077823548,-4.831434995,16.00369363,10.73916143,3.166641085,51.28930796,13.23466403,5.566531862,0.652,3,1,6, ,1,53,3,1,5ab9d6b0e734400001d9b76a,0
231,0.506484299,-0.345938799,-0.1605455,0.3167839,-0.687984217,0.371200318,-0.312148409,-1.418445199,1.730593608,1.870018942,0.136972472,-2.006991414,-1.481276111,0.169880769,1.311395341,-1.434697567,0.846738965,0.587958602,-4.316568173,6.083624089,7.559251471,22.47424829,27.66967914,19.93090446,16.28229255,0.742,2,1,1, ,3,32,1,0,5e33837fa617e535a5be85a7,0
233,0.175621813,-0.039523404,-0.136098409,0.128693135,-0.53510369,0.406410555,-0.491368196,0.30274922,0.188618976,0.079377649,-0.664049004,0.584671355,-0.100435316,-0.041770292,0.142205609,-1.844844754,1.528276052,0.316568702,-7.152982831,4.509949496,13.62177171,11.48924322,18.06641137,3.510514375,48.80210982,0.542,4,2,1, ,4,36,2,1,6083fbf3af6a89ed35786164,0
234,-0.191000932,0.089758689,0.101242243,-0.758891611,1.092224325,-0.333332714,0.219842482,-0.63023499,0.410392508,1.059710102,-0.1036683,-0.956041802,-0.23581098,0.083101249,0.152709731,5.719593792,-0.735260806,-4.984332986,1.79525346,1.793762825,11.36198627,6.38727975,12.37250731,2.384705839,65.69975801,0.783,2,1,1, ,4,30,2,1,5b7b0033ca82c000018c76d1,0
235,-0.377002599,-0.338292397,0.715294997,0.139609143,0.064132615,-0.203741758,-0.670355939,0.316300496,0.354055443,2.469535975,-0.429438027,-2.040097948,-1.929741788,-0.309030594,2.238772382,-1.630861479,0.593742077,1.037119402,-7.128716354,7.911651852,2.486934692,7.419943276,32.66385802,30.1930838,19.32452836,0.659,5,1,5, ,1,51,2,0,5f1f08e1443fd9089b8ab257,0
237,-0.154683333,0.085687298,0.068996035,-0.526629066,1.01624523,-0.489616164,0.32809318,-0.314202799,-0.013890381,4.069938412,-0.463289974,-3.606648438,-1.436196929,0.162525248,1.273671682,0.953336559,0.291732706,-1.245069265,-4.442778808,1.601360359,10.27870057,4.279005793,51.1417799,18.05327117,14.64588221,0.836,5,1,1, ,1,22,1,0,607af42a75bb39cd8a4f735e,0
239,-0.158584166,0.577890088,-0.419305922,-1.192381279,2.441986531,-1.249605252,0.779437296,-0.080887764,-0.698549532,1.085589557,-0.542005381,-0.543584176,-0.750612064,0.319083172,0.431528891,1.981752312,-0.217527975,-1.764224336,-6.40668192,7.837086141,29.01267405,11.61568034,12.80387683,9.290591225,29.4400914,0.564,4,2,5, ,1,33,1,0,605925c8dc7c22e6d087eb3d,0
240,-0.782686786,0.759487577,0.023199209,-0.084798546,1.020952052,-0.936153506,0.613240392,-0.73961743,0.126377038,0.38136101,0.618630882,-0.999991892,-1.051432763,0.745816804,0.305615959,-0.237175977,-0.097295078,0.334471056,-5.466021005,17.44608804,22.1400619,15.30441514,18.31092262,20.33166607,6.466846226,0.475,3,1,6, ,1,62,3,2,5ea749a62b0def12811bd452,0
242,-0.422672897,0.427206109,-0.004533212,-0.014280624,0.841215754,-0.82693513,0.717340978,-0.313482305,-0.403858673,3.469426336,-0.453476019,-3.015950317,-0.96028685,0.064567987,0.895718863,-2.11295363,-0.174911585,2.287865215,-6.113119255,5.188063353,10.18318186,6.844332875,39.58980599,11.32993657,26.86467935,0.784,2,2,1, ,1,24,1,0,5f1b1f6a908b2609a62ab7ad,0
243,-0.340025414,0.097152768,0.242872646,-0.049181844,0.24929626,-0.200114416,0.018883954,-0.463376381,0.444492428,4.174616688,-0.97941358,-3.195203108,0.389708525,-0.222771446,-0.166937079,1.385069495,0.578516242,-1.963585738,3.061228252,4.392225445,3.386377728,6.840929406,55.53271185,4.615129635,25.23262594,0.581,1,1,2, ,1,35,1,0,6014318356f32e39dac7d569,0
244,-0.497408823,0.852476474,-0.355067651,0.173402139,0.414147899,-0.587550038,-0.231939869,-0.332553504,0.564493374,-0.18777002,0.339992833,-0.152222813,0.080499746,-0.595415161,0.514915414,-2.089497406,0.425814326,1.663683081,-6.417454517,15.62384597,11.59385491,10.38260234,6.108434198,12.85119107,43.44007151,0.51,3,2,5, ,1,28,1,0,5c7fe44493cdce00160ae08a,0
245,-0.00157437,0.483299198,-0.481724828,0.381695187,0.658160816,-1.039856002,-0.334719447,0.260404764,0.074314683,3.958330206,-0.66438634,-3.293943867,-0.703718583,-0.113464465,0.817183049,-0.678315923,0.238552595,0.439763327,-5.000645208,7.338909438,12.91324497,4.525859011,55.15280573,11.56630202,8.502878828,0.814,4,1,1, ,3,38,2,3,5bc0981274e76c00019e94cd,0
246,-1.151593396,0.689597622,0.461995774,0.330387142,0.062207767,-0.39259491,-0.212975222,0.283165107,-0.070189886,3.200670152,-0.66047237,-2.540197781,-1.047281875,-0.322766265,1.37004814,-1.348596298,-0.248223171,1.596819469,-5.208549849,12.99915626,5.104389808,3.502844408,40.53161166,17.06680637,20.7951915,0.759,4,2,6, ,1,51,2,4,546f8a9cfdf99b4a593414ea,0
